0,1,2,3,4,5
0.48,0.52,0.7166177426330675,0.2833822573669324,0.79612530293981,0.20387469706018993
0.47,0.53,0.547975771912067,0.45202422808793297,0.45758394513465306,0.542416054865347
0.86,0.14,0.8328216931821395,0.16717830681786047,0.83307564467148,0.16692435532852004
0.95,0.05,0.9255381255919138,0.07446187440808617,0.8633499399636134,0.1366500600363866
0.24,0.76,0.21446269008189922,0.7855373099181008,0.4249135631505437,0.5750864368494562
1.0,0.0,0.9680113526121941,0.0319886473878059,0.8790000244976685,0.12099997550233153
0.78,0.22,0.8814904897859216,0.11850951021407836,0.8777877622633777,0.12221223773662201
0.82,0.18,0.8350706013365985,0.16492939866340145,0.8646600853318919,0.13533991466810813
0.96,0.04,0.8816898839507635,0.11831011604923644,0.8855444207455745,0.11445557925442558
0.99,0.01,0.9823884472491173,0.017611552750882713,0.8575695633904106,0.1424304366095896
0.61,0.39,0.6927336639170432,0.30726633608295684,0.6924279933696718,0.30757200663032824
0.74,0.26,0.7450883806341699,0.25491161936583,0.8452681961058711,0.15473180389412874
0.65,0.35,0.6673732591272628,0.3326267408727372,0.8622705989712268,0.13772940102877318
0.46,0.54,0.33106331094923525,0.6689366890507648,0.3325874473467537,0.6674125526532463
0.23,0.77,0.29990411633112457,0.7000958836688754,0.3530007506780806,0.6469992493219193
1.0,0.0,0.9829575616109478,0.017042438389052176,0.8503892647600145,0.1496107352399856
0.81,0.19,0.810869690096507,0.18913030990349297,0.8615566696407788,0.1384433303592211
0.56,0.44,0.6640674962952566,0.33593250370474337,0.7687518562950799,0.2312481437049202
0.7866666666666667,0.21333333333333332,0.504481883518704,0.49551811648129596,0.8388283852914059,0.16117161470859406
0.47,0.53,0.4297577545736929,0.5702422454263071,0.5773152060714889,0.42268479392851105
0.92,0.08,0.9360511260414754,0.06394887395852461,0.9144870688348707,0.08551293116512922
0.1,0.9,0.12360738165151397,0.876392618348486,0.1473444962591924,0.8526555037408077
0.44,0.56,0.4302944103261763,0.5697055896738237,0.5,0.5
0.24,0.76,0.35231094142104846,0.6476890585789515,0.4024623567625828,0.5975376432374171
0.73,0.27,0.8301045150871671,0.16989548491283296,0.8905337617414458,0.10946623825855403
0.36,0.64,0.5983284348778282,0.40167156512217184,0.7620228653834858,0.2379771346165143
0.43,0.57,0.31585027506381425,0.6841497249361858,0.39555886140550134,0.6044411385944987
0.11,0.89,0.2044602418645125,0.7955397581354875,0.11910491504932948,0.8808950849506706
0.49,0.51,0.6268230071478121,0.37317699285218786,0.6388876688106542,0.36111233118934594
0.59,0.41,0.7624457638889955,0.23755423611100443,0.8641063622103917,0.1358936377896081
0.64,0.36,0.6689118809845888,0.33108811901541124,0.7745808781760928,0.22541912182390714
0.92,0.08,0.9123655196793665,0.08763448032063342,0.8928941872626484,0.10710581273735163
1.0,0.0,0.9682761063637595,0.03172389363624055,0.8624019547402803,0.1375980452597198
0.77,0.23,0.7377415584526066,0.2622584415473934,0.9207920729450708,0.07920792705492909
0.29,0.71,0.17842744711822622,0.8215725528817738,0.14699409165440452,0.8530059083455954
0.61,0.39,0.33523645884761566,0.6647635411523843,0.7764261704490686,0.22357382955093125
0.59,0.41,0.6521614941796539,0.3478385058203461,0.7304728166419698,0.26952718335803016
0.97,0.03,0.9795089873556022,0.020491012644397767,0.8494046154873574,0.15059538451264284
0.16,0.84,0.36297558378013395,0.637024416219866,0.3285137506382239,0.6714862493617761
0.68,0.32,0.7041300233831771,0.2958699766168229,0.8077437228160852,0.1922562771839147
0.58,0.42,0.639408595583997,0.36059140441600307,0.7147559230389088,0.28524407696109083
0.63,0.37,0.3888253876854729,0.6111746123145271,0.48597827090415124,0.5140217290958488
0.87,0.13,0.8365522809402217,0.16344771905977834,0.8827943988909038,0.11720560110909616
0.7,0.3,0.6081825334311239,0.391817466568876,0.7034180895194357,0.2965819104805642
0.76,0.24,0.7847858710258098,0.21521412897419018,0.827162146460782,0.172837853539218
0.94,0.06,0.9302614311982663,0.06973856880173367,0.8529460543015286,0.14705394569847133
0.53,0.47,0.4267731115624781,0.5732268884375219,0.3709462287983448,0.6290537712016551
0.96,0.04,0.9766306921459882,0.023369307854011836,0.8536464098732855,0.14635359012671437
0.6,0.4,0.45062282343670956,0.5493771765632904,0.5093393914448535,0.49066060855514654
0.37,0.63,0.46032936675384606,0.5396706332461539,0.43130069702046997,0.56869930297953
0.07,0.93,0.21231565171658662,0.7876843482834134,0.2062127154256698,0.7937872845743301
0.91,0.09,0.9563006328003252,0.04369936719967482,0.9265332190625744,0.07346678093742559
0.49,0.51,0.5144149002370202,0.4855850997629798,0.7685264354618248,0.23147356453817536
0.64,0.36,0.24193434434726335,0.7580656556527366,0.3518709943729335,0.6481290056270662
0.98,0.02,0.9631523604575264,0.036847639542473644,0.8900097984194237,0.10999020158057618
0.56,0.44,0.4813752376545446,0.5186247623454554,0.6097210767469453,0.39027892325305474
0.83,0.17,0.9204878327756729,0.07951216722432704,0.8942464507974689,0.10575354920253091
1.0,0.0,0.9836965553720063,0.016303444627993744,0.8564222937663257,0.1435777062336743
0.36,0.64,0.5733380255937776,0.42666197440622244,0.6139587957423358,0.3860412042576642
0.9,0.1,0.8740232984947246,0.12597670150527543,0.8503953177268186,0.1496046822731816
0.74,0.26,0.752566077660729,0.247433922339271,0.8782649510968271,0.12173504890317267
0.73,0.27,0.959611879093421,0.04038812090657899,0.8457209638365374,0.15427903616346264
0.49,0.51,0.5265025304165191,0.47349746958348093,0.5327025248661121,0.46729747513388814
0.01,0.99,0.21626689579291347,0.7837331042070865,0.19294940539134792,0.807050594608652
0.5,0.5,0.35724526211344876,0.6427547378865512,0.330939891842216,0.669060108157784
0.99,0.01,0.9612511977397777,0.03874880226022227,0.8380167917063681,0.16198320829363183
0.4,0.6,0.6351129430121083,0.3648870569878917,0.7296358083329798,0.2703641916670202
0.37,0.63,0.540277492046658,0.4597225079533421,0.2745822943543997,0.7254177056456005
0.66,0.34,0.6307445952200679,0.36925540477993213,0.8420813330630801,0.1579186669369196
0.73,0.27,0.7422870338489271,0.2577129661510728,0.8245471487078796,0.17545285129212046
0.41,0.59,0.31239147454537464,0.6876085254546254,0.4346900883653778,0.5653099116346223
0.81,0.19,0.8156093575474048,0.1843906424525952,0.8512620395015656,0.1487379604984344
0.78,0.22,0.7492826126296688,0.25071738737033117,0.8596194292721597,0.1403805707278404
0.95,0.05,0.9357280530558881,0.06427194694411185,0.847241104016053,0.15275889598394665
1.0,0.0,0.9657921206775428,0.03420787932245711,0.8464518221282809,0.15354817787171898
0.89,0.11,0.9064382299672383,0.09356177003276166,0.9187418182111193,0.08125818178888082
0.965,0.035,0.8532472109921182,0.1467527890078818,0.8471720153688639,0.15282798463113606
1.0,0.0,0.9714974391401722,0.02850256085982788,0.8664144825794968,0.13358551742050317
0.27,0.73,0.14763467957315612,0.8523653204268439,0.21396235780941625,0.7860376421905837
0.93,0.07,0.9678548595290609,0.032145140470939075,0.8528637423616409,0.1471362576383591
0.63,0.37,0.6927657547971867,0.3072342452028133,0.8128184354192352,0.18718156458076482
0.93,0.07,0.9468152136511518,0.0531847863488482,0.84705265515971,0.15294734484029016
0.87,0.13,0.8888875688543806,0.1111124311456194,0.8648112220286327,0.13518877797136716
0.89,0.11,0.9611172215224475,0.03888277847755246,0.8540383296639118,0.14596167033608823
0.85,0.15,0.8774588590540819,0.12254114094591802,0.8477605085912637,0.15223949140873635
1.0,0.0,0.9680384524517294,0.03196154754827063,0.8520618811815065,0.14793811881849334
0.9,0.1,0.9152242939055091,0.0847757060944909,0.8737939457688444,0.1262060542311557
0.61,0.39,0.4095808637832822,0.5904191362167178,0.5238173594096249,0.47618264059037524
0.36,0.64,0.4177490611641371,0.5822509388358629,0.3077006542055066,0.6922993457944931
0.82,0.18,0.7467576985470323,0.25324230145296767,0.9030037326134194,0.0969962673865805
0.86,0.14,0.9014079384996612,0.09859206150033878,0.903551838791155,0.09644816120884497
0.98,0.02,0.9666990322650814,0.033300967734918634,0.854721869218002,0.1452781307819981
0.51,0.49,0.7118373791230925,0.2881626208769074,0.7736867116404321,0.22631328835956793
0.56,0.44,0.7055312815553063,0.29446871844469374,0.750910203774823,0.2490897962251769
0.99,0.01,0.9764666326940066,0.023533367305993393,0.8544822630005307,0.14551773699946938
0.99,0.01,0.9698080643178949,0.030191935682105084,0.8516095170789852,0.14839048292101478
0.99,0.01,0.9815912698705458,0.01840873012945421,0.8532555433391483,0.14674445666085179
0.7,0.3,0.6589478119779251,0.34105218802207493,0.6922517422716048,0.3077482577283954
0.77,0.23,0.6396927247313746,0.3603072752686253,0.8484019669418131,0.15159803305818687
0.89,0.11,0.8317366426503613,0.16826335734963874,0.8813076722207402,0.11869232777925978
0.37,0.63,0.7749232194863775,0.22507678051362245,0.6407709015649414,0.35922909843505846
0.17,0.83,0.3429124722611787,0.6570875277388213,0.2832363131633758,0.716763686836624
1.0,0.0,0.9808724939795597,0.019127506020440315,0.8529771038510366,0.14702289614896363
0.69,0.31,0.577548486321994,0.42245151367800604,0.889537699885375,0.11046230011462517
0.66,0.34,0.7351774311020004,0.2648225688979996,0.9067465802129606,0.09325341978703953
1.0,0.0,0.9757806938976885,0.024219306102311527,0.8641284214348159,0.13587157856518406
0.21,0.79,0.19015986690460296,0.809840133095397,0.11415617104181153,0.8858438289581885
0.97,0.03,0.9443969365235128,0.05560306347648727,0.898623672452321,0.10137632754767906
1.0,0.0,0.9558530481592842,0.04414695184071578,0.8530656314796154,0.1469343685203847
1.0,0.0,0.9902720682709155,0.009727931729084531,0.8529012517082558,0.1470987482917444
0.19,0.81,0.3896457812087628,0.6103542187912372,0.2960934695906705,0.7039065304093294
0.96,0.04,0.9685979424865692,0.031402057513430844,0.8594690797312509,0.14053092026874936
0.95,0.05,0.9047937553311964,0.09520624466880352,0.8418927589039016,0.1581072410960985
0.74,0.26,0.8982165676301278,0.10178343236987215,0.8544561015343602,0.14554389846563984
1.0,0.0,0.9685430421140274,0.0314569578859726,0.8903888579958246,0.10961114200417535
0.03,0.97,0.22957805587791957,0.7704219441220804,0.21078651784323274,0.7892134821567672
0.81,0.19,0.7949151199199527,0.2050848800800473,0.8141003636105584,0.18589963638944149
0.43,0.57,0.46050652299847616,0.5394934770015238,0.6652146517073972,0.33478534829260287
1.0,0.0,0.984152049869131,0.015847950130868992,0.8704235583308103,0.12957644166918975
0.78,0.22,0.8255737960968842,0.1744262039031158,0.8501572336743386,0.14984276632566146
0.79,0.21,0.7890536002854311,0.21094639971456883,0.8679251563932591,0.1320748436067411
0.72,0.28,0.5924480687642044,0.40755193123579564,0.7905704875790693,0.20942951242093083
0.49,0.51,0.39588377249442464,0.6041162275055754,0.5467502755734311,0.4532497244265688
1.0,0.0,0.9693858254596729,0.03061417454032706,0.8535732254365677,0.146426774563432
0.66,0.34,0.6705573114765462,0.3294426885234538,0.7735726987129489,0.22642730128705102
1.0,0.0,0.980261017187346,0.019738982812654016,0.8517385743419563,0.1482614256580439
1.0,0.0,0.9882926509123997,0.011707349087600311,0.8501204517125257,0.14987954828747455
0.89,0.11,0.8960660351110249,0.10393396488897515,0.8655377708664063,0.13446222913359382
0.92,0.08,0.9364909979860966,0.06350900201390342,0.8538984389913301,0.14610156100867014
1.0,0.0,0.9804748917414892,0.019525108258510795,0.8482704040982754,0.15172959590172447
1.0,0.0,0.9904721030798971,0.009527896920102906,0.8559876579081525,0.14401234209184768
0.22,0.78,0.15390728485059635,0.8460927151494037,0.1939105383652406,0.8060894616347597
0.29,0.71,0.3169871137326754,0.6830128862673246,0.4200183715931214,0.5799816284068786
0.86,0.14,0.5220778415126426,0.4779221584873575,0.5108241301830855,0.4891758698169145
0.52,0.48,0.5574410676013095,0.44255893239869043,0.5679182770978741,0.43208172290212604
0.9,0.1,0.8611262028783662,0.13887379712163386,0.882143568659725,0.11785643134027494
0.93,0.07,0.943374297934837,0.05662570206516299,0.8970978770115591,0.10290212298844087
0.84,0.16,0.8120399962780397,0.1879600037219603,0.8682803476188495,0.13171965238115033
0.79,0.21,0.9219504530224409,0.07804954697755909,0.8939710956129376,0.10602890438706244
0.78,0.22,0.7822588593812494,0.21774114061875066,0.845128175338368,0.15487182466163188
0.02,0.98,0.1544473481574573,0.8455526518425427,0.06317349262404852,0.9368265073759513
1.0,0.0,0.9680384524517294,0.03196154754827063,0.852042526993947,0.14795747300605294
0.85,0.15,0.8095874805394598,0.1904125194605401,0.8855339591842408,0.11446604081575931
0.24,0.76,0.34349419185792684,0.6565058081420732,0.20369481880335477,0.7963051811966451
0.99,0.01,0.9641953943640709,0.03580460563592912,0.8508374241166298,0.14916257588337029
0.98,0.02,0.981425587566508,0.018574412433492057,0.8909783903332298,0.10902160966677016
1.0,0.0,0.9751426890262428,0.02485731097375719,0.8687863435931472,0.1312136564068527
0.85,0.15,0.8093410235800812,0.1906589764199188,0.9046336172371037,0.09536638276289619
0.40333333333333327,0.5966666666666667,0.6644501384176948,0.33554986158230515,0.8460690784600943,0.15393092153990587
0.96,0.04,0.946445634027333,0.053554365972667016,0.8903069218184306,0.10969307818156945
0.45,0.55,0.2641293983372188,0.7358706016627812,0.4702099429314109,0.5297900570685891
0.24,0.76,0.19789203097578034,0.8021079690242197,0.27055452868188584,0.729445471318114
0.93,0.07,0.8391597566830575,0.16084024331694252,0.8459236345323489,0.15407636546765124
1.0,0.0,0.985798500335539,0.014201499664461038,0.8546048441882931,0.14539515581170698
0.93,0.07,0.848150163262944,0.15184983673705596,0.8615498039346436,0.13845019606535627
0.18,0.82,0.4004337093332302,0.5995662906667698,0.375557825729667,0.6244421742703328
0.84,0.16,0.7814945303781505,0.21850546962184944,0.8791818474899358,0.12081815251006418
0.99,0.01,0.9838554758427098,0.01614452415729018,0.8511477158659233,0.14885228413407672
0.46,0.54,0.43722819570342375,0.5627718042965763,0.6199408842154077,0.38005911578459234
0.97,0.03,0.9471497460972482,0.05285025390275181,0.8493775315222366,0.15062246847776334
0.8,0.2,0.6644501384176948,0.33554986158230515,0.8460945941083636,0.15390540589163623
0.79,0.21,0.8464973226293754,0.15350267737062465,0.8836145119887164,0.11638548801128343
0.96,0.04,0.9814706068704199,0.018529393129580105,0.887680499586505,0.11231950041349499
0.73,0.27,0.6683153456250525,0.33168465437494754,0.8338828375158355,0.16611716248416455
0.65,0.35,0.8537492357600184,0.1462507642399816,0.8572849422508295,0.1427150577491706
0.9,0.1,0.9303484678768208,0.06965153212317916,0.8576894564695146,0.14231054353048542
1.0,0.0,0.9859384127792118,0.014061587220788175,0.8523211754852095,0.14767882451479042
0.9,0.1,0.8940234270088604,0.10597657299113958,0.9277340326542443,0.07226596734575576
0.37,0.63,0.13481651657575044,0.8651834834242496,0.10609487575016496,0.893905124249835
0.95,0.05,0.9641930250860423,0.0358069749139577,0.8475459128186521,0.15245408718134812
0.64,0.36,0.7255148222098334,0.27448517779016657,0.7844499384206318,0.21555006157936826
0.95,0.05,0.9469855258550002,0.05301447414499984,0.8829740322270532,0.11702596777294681
0.86,0.14,0.8596252881544498,0.14037471184555017,0.8756797025046071,0.12432029749539286
0.91,0.09,0.8682113475009723,0.13178865249902766,0.9367022394477211,0.06329776055227902
0.84,0.16,0.9545914168740831,0.04540858312591692,0.8890926774380846,0.11090732256191535
0.74,0.26,0.682800581550312,0.3171994184496881,0.7982506450320349,0.201749354967965
0.36,0.64,0.45116336773819254,0.5488366322618075,0.48612551653733765,0.5138744834626623
0.34,0.66,0.46726660114879137,0.5327333988512086,0.4104575952549742,0.5895424047450256
0.42,0.58,0.44602986053382276,0.5539701394661772,0.3060259770063886,0.6939740229936113
0.94,0.06,0.9667462649779552,0.03325373502204479,0.8735335386932475,0.1264664613067525
0.53,0.47,0.9369350429967218,0.06306495700327824,0.8569236307645772,0.1430763692354227
0.95,0.05,0.8634229908643393,0.13657700913566073,0.8480810174458466,0.1519189825541534
0.89,0.11,0.8338024040929065,0.1661975959070935,0.8185886771934363,0.18141132280656358
0.94,0.06,0.9660263194702673,0.03397368052973268,0.8527380647417603,0.14726193525823983
0.95,0.05,0.9609580532380276,0.03904194676197242,0.8522005428563708,0.14779945714362921
0.5,0.5,0.545576639634743,0.45442336036525693,0.6282542320773113,0.3717457679226886
0.16,0.84,0.35457705355667624,0.6454229464433238,0.4536017155557172,0.546398284444283
0.97,0.03,0.9685100988412401,0.03148990115875994,0.9168197692937174,0.08318023070628244
0.78,0.22,0.7807186085768754,0.21928139142312458,0.8690383405833099,0.13096165941669022
0.61,0.39,0.6737770113528836,0.3262229886471164,0.8049406620428629,0.19505933795713712
0.9,0.1,0.9366731126919317,0.06332688730806829,0.8676676893287012,0.13233231067129886
0.98,0.02,0.9644547612858114,0.03554523871418852,0.8503156557688861,0.149684344231114
0.62,0.38,0.6034367620284902,0.39656323797150983,0.7724944865627905,0.22750551343720948
0.98,0.02,0.8674400251643994,0.1325599748356006,0.8475081909184642,0.15249180908153567
0.8,0.2,0.6898647455036431,0.31013525449635687,0.8956873688424951,0.10431263115750478
0.87,0.13,0.8944103450284987,0.10558965497150126,0.8585794543734341,0.14142054562656572
0.03,0.97,0.12466129176890617,0.8753387082310938,0.056333623249034445,0.9436663767509658
0.88,0.12,0.9327051321184006,0.06729486788159948,0.9123321845616675,0.08766781543833241
0.45,0.55,0.6183942314934926,0.3816057685065074,0.8446244125714417,0.15537558742855853
0.83,0.17,0.8365426944666144,0.16345730553338558,0.8458838716807167,0.15411612831928326
0.51,0.49,0.40918277790008084,0.5908172220999192,0.46344065746460905,0.536559342535391
0.34,0.66,0.3367791567380475,0.6632208432619525,0.46225834333682353,0.5377416566631765
0.99,0.01,0.9856003163263107,0.01439968367368926,0.8525404481849029,0.14745955181509712
0.53,0.47,0.6133736506847434,0.38662634931525663,0.705771786327199,0.29422821367280083
0.89,0.11,0.9632600422017797,0.03673995779822029,0.9074010077797507,0.09259899222024913
1.0,0.0,0.9687570560146685,0.03124294398533141,0.8535359493567138,0.14646405064328594
0.78,0.22,0.7521021325524269,0.24789786744757317,0.889835053750052,0.11016494624994803
0.51,0.49,0.5993987152431878,0.4006012847568122,0.7989137659677112,0.201086234032289
0.33,0.67,0.4179452123534706,0.5820547876465294,0.4361192798007043,0.5638807201992956
0.91,0.09,0.9702421586758083,0.02975784132419166,0.9120608732578445,0.08793912674215562
0.36,0.64,0.5452524978266658,0.45474750217333415,0.5162863772790565,0.4837136227209434
0.93,0.07,0.9394067173936138,0.06059328260638617,0.8462267253486706,0.15377327465132928
0.99,0.01,0.9894274118995531,0.01057258810044695,0.84696323920895,0.15303676079105002
0.32,0.68,0.45375000264386145,0.5462499973561386,0.5,0.5
0.58,0.42,0.7812152806545956,0.21878471934540444,0.8702220876362294,0.12977791236377065
0.9,0.1,0.8807916670085238,0.11920833299147619,0.8589313597964003,0.14106864020359955
1.0,0.0,0.9892269775700067,0.010773022429993392,0.8513010398799034,0.14869896012009665
0.96,0.04,0.8934324796598894,0.10656752034011065,0.8502521266422542,0.14974787335774561
0.9,0.1,0.8324225331342102,0.16757746686578975,0.9059405854145419,0.09405941458545806
1.0,0.0,0.9682017712986295,0.03179822870137051,0.869655701456551,0.13034429854344903
0.63,0.37,0.40547091805315016,0.5945290819468498,0.5584863613192371,0.4415136386807628
0.6,0.4,0.6507345850141306,0.3492654149858694,0.8837099819725136,0.11629001802748633
0.83,0.17,0.9176352105309125,0.08236478946908757,0.8209747220087483,0.17902527799125165
0.97,0.03,0.9740105046732448,0.025989495326755166,0.8883138133583551,0.11168618664164501
1.0,0.0,0.9650490273846148,0.0349509726153851,0.8658514161482656,0.13414858385173437
0.83,0.17,0.908564162200199,0.09143583779980106,0.8502198024196381,0.14978019758036185
0.74,0.26,0.8840523635733153,0.1159476364266847,0.827468372073567,0.17253162792643278
0.06,0.94,0.30255291961002573,0.6974470803899743,0.20272151094275398,0.7972784890572461
0.44,0.56,0.24046006397505348,0.7595399360249465,0.40997654393805666,0.5900234560619432
0.31,0.69,0.1762838678517813,0.8237161321482187,0.2437912396287608,0.7562087603712391
0.29,0.71,0.29282875364524685,0.7071712463547531,0.31619499379180976,0.6838050062081902
0.7,0.3,0.49746731077814765,0.5025326892218523,0.7875995651451324,0.21240043485486765
0.93,0.07,0.8764358133223387,0.12356418667766134,0.8919842604128202,0.10801573958717985
0.24,0.76,0.35884311213023956,0.6411568878697604,0.2799861671994848,0.7200138328005152
0.31,0.69,0.2104074121024283,0.7895925878975717,0.11239399044076655,0.8876060095592335
0.68,0.32,0.27687575177991963,0.7231242482200804,0.5681947610594249,0.43180523894057504
0.97,0.03,0.9371369807526404,0.0628630192473596,0.8770390520066739,0.12296094799332619
0.85,0.15,0.5052475307070701,0.4947524692929299,0.7496016347965427,0.25039836520345715
1.0,0.0,0.9888634493711946,0.01113655062880533,0.8531925059049249,0.1468074940950752
0.4536428571428573,0.5463571428571428,0.6480338859602162,0.35196611403978384,0.8461868656395176,0.15381313436048233
0.97,0.03,0.9815179275617992,0.018482072438200794,0.8504241911761412,0.14957580882385904
1.0,0.0,0.9652495040182345,0.03475049598176546,0.8500743653097848,0.14992563469021533
0.82,0.18,0.9437525687205506,0.056247431279449436,0.8622877485342293,0.13771225146577057
0.52,0.48,0.3332831802457932,0.6667168197542068,0.23712959306127726,0.7628704069387225
0.74,0.26,0.7019288034661892,0.2980711965338107,0.9149132234259619,0.08508677657403817
1.0,0.0,0.9765951432216681,0.02340485677833197,0.8489970890247978,0.15100291097520235
0.46,0.54,0.5763649256843519,0.42363507431564806,0.7671429823909306,0.2328570176090694
0.24,0.76,0.4770264111707847,0.5229735888292153,0.4754300186762592,0.5245699813237409
0.67,0.33,0.8638564365062085,0.1361435634937916,0.82317453852185,0.17682546147815026
0.76,0.24,0.9093284805025701,0.09067151949742996,0.8561111134690284,0.14388888653097148
0.87,0.13,0.9239408826882256,0.07605911731177444,0.8710340803306039,0.12896591966939583
0.94,0.06,0.9790316726326938,0.020968327367306198,0.853056807283425,0.14694319271657516
0.75,0.25,0.5950257643179112,0.4049742356820888,0.5881039152373703,0.41189608476262973
0.77,0.23,0.6244837172422131,0.3755162827577869,0.7898358472062091,0.21016415279379091
0.98,0.02,0.9675348737986814,0.03246512620131861,0.8501915972264936,0.14980840277350643
0.76,0.24,0.8416760756873969,0.15832392431260317,0.8818756313704016,0.11812436862959871
1.0,0.0,0.9867995419538788,0.01320045804612128,0.8655807385356772,0.13441926146432298
0.77,0.23,0.80965975303137,0.19034024696862992,0.8418527720559645,0.15814722794403557
0.75,0.25,0.764226691866636,0.23577330813336392,0.8329482796987082,0.16705172030129176
1.0,0.0,0.9620683383545328,0.037931661645467185,0.8895187110802378,0.1104812889197623
0.96,0.04,0.8925772983359163,0.10742270166408373,0.9199514214272266,0.08004857857277344
0.81,0.19,0.9087605050705843,0.0912394949294157,0.8906989670646023,0.1093010329353979
0.8,0.2,0.7038501795079799,0.2961498204920201,0.8786611945313418,0.1213388054686581
0.95,0.05,0.963644217788294,0.03635578221170594,0.8493357568793185,0.15066424312068125
0.98,0.02,0.9635400830871037,0.03645991691289624,0.8707454090930277,0.12925459090697233
0.71,0.29,0.5969379707154789,0.4030620292845211,0.697663973704201,0.3023360262957991
0.7,0.3,0.653152089542301,0.346847910457699,0.799839119956022,0.2001608800439778
0.91,0.09,0.9471600514194835,0.05283994858051659,0.9056203344861411,0.09437966551385876
0.96,0.04,0.7894470396677917,0.2105529603322083,0.8783027509422793,0.12169724905772067
0.01,0.99,0.12499269865405249,0.8750073013459475,0.18797866347221973,0.8120213365277802
0.59,0.41,0.4178467649159189,0.5821532350840811,0.6044119447512841,0.3955880552487159
0.92,0.08,0.38723172034620723,0.6127682796537928,0.852003547420167,0.14799645257983288
0.31,0.69,0.32053376680451173,0.6794662331954883,0.22040151380516257,0.7795984861948373
0.97,0.03,0.9797719937465726,0.020228006253427324,0.8825776595957584,0.11742234040424164
1.0,0.0,0.9637963283102969,0.03620367168970305,0.8599064052349439,0.14009359476505606
0.78,0.22,0.7910835932087302,0.20891640679126974,0.8106429686753381,0.18935703132466183
0.71,0.29,0.6123581807977136,0.3876418192022864,0.7655777594331217,0.23442224056687835
0.99,0.01,0.9692243757316484,0.03077562426835158,0.849836280097359,0.15016371990264074
0.57,0.43,0.34779271255467115,0.6522072874453289,0.5375379441512373,0.46246205584876265
1.0,0.0,0.9795089873556022,0.020491012644397767,0.8491760455214252,0.15082395447857483
0.59,0.41,0.4657147876438803,0.5342852123561197,0.6268391863451499,0.37316081365485
0.24,0.76,0.37862986476492067,0.6213701352350793,0.40422433415307296,0.5957756658469272
0.81,0.19,0.8469636170392145,0.15303638296078542,0.842915769322247,0.15708423067775282
0.57,0.43,0.8501774693726855,0.14982253062731454,0.827316259051832,0.17268374094816766
0.5066666666666666,0.49333333333333335,0.6480338859602162,0.35196611403978384,0.8459921319958398,0.15400786800416025
0.65,0.35,0.8034725167517038,0.19652748324829616,0.8757138749524218,0.12428612504757816
0.95,0.05,0.9815912698705458,0.01840873012945421,0.8524510787098527,0.147548921290147
0.85,0.15,0.7996600510377221,0.20033994896227791,0.8924742627916586,0.10752573720834137
0.86,0.14,0.8467502751449251,0.15324972485507496,0.905367496367923,0.09463250363207694
0.74,0.26,0.8032959892568806,0.1967040107431194,0.8316540889129636,0.16834591108703625
0.87,0.13,0.8793900757712294,0.12060992422877054,0.9073526464251598,0.09264735357484034
0.54,0.46,0.5936592412120971,0.4063407587879028,0.7342051158122245,0.26579488418777564
0.49,0.51,0.6367849463355317,0.3632150536644683,0.688233530953724,0.3117664690462761
0.7,0.3,0.7314404042964809,0.26855959570351906,0.8515195279148079,0.14848047208519208
0.68,0.32,0.7416490793586055,0.25835092064139453,0.7800061296326894,0.2199938703673105
0.84,0.16,0.828300056010328,0.17169994398967206,0.9074113461732393,0.0925886538267609
1.0,0.0,0.9802713561649253,0.01972864383507472,0.8498527306562336,0.15014726934376657
0.38,0.62,0.35929643540866674,0.6407035645913333,0.3060581605207402,0.6939418394792599
0.55,0.45,0.5571449954524944,0.4428550045475056,0.8460295649651953,0.15397043503480473
0.96,0.04,0.8019613823660863,0.1980386176339137,0.8633755806956093,0.1366244193043908
0.81,0.19,0.8963430071359382,0.10365699286406181,0.9041228091788058,0.09587719082119411
0.97,0.03,0.9684040779989346,0.03159592200106538,0.8910822066241936,0.10891779337580647
0.7,0.3,0.7768387357142179,0.22316126428578215,0.8544744079568514,0.1455255920431488
0.6,0.4,0.6867149465367889,0.3132850534632111,0.750823845513768,0.24917615448623184
0.91,0.09,0.825187650365874,0.17481234963412598,0.8483204409187415,0.15167955908125846
0.67,0.33,0.7458361548148931,0.254163845185107,0.8908086985000024,0.1091913014999976
0.82,0.18,0.7657860329483519,0.2342139670516481,0.8348669619649199,0.16513303803508
0.3,0.7,0.697889258510864,0.3021107414891359,0.5619690467115516,0.4380309532884483
0.98,0.02,0.9786608767410953,0.021339123258904732,0.8527197536174334,0.14728024638256676
0.99,0.01,0.975591970175178,0.024408029824822045,0.8671221138785246,0.1328778861214753
0.52,0.48,0.6788280132650553,0.3211719867349447,0.7814313117057974,0.2185686882942026
0.99,0.01,0.9693254055876136,0.03067459441238644,0.8542527665946861,0.1457472334053137
1.0,0.0,0.9815912698705458,0.01840873012945421,0.8475858619257506,0.1524141380742495
0.391,0.6089999999999999,0.6547065930451759,0.3452934069548241,0.845205623761701,0.15479437623829892
0.86,0.14,0.8302912260443557,0.16970877395564432,0.8534618258533433,0.14653817414665687
0.9,0.1,0.8610979328488162,0.1389020671511838,0.8552049025794713,0.1447950974205287
0.8,0.2,0.837992894369253,0.162007105630747,0.9024927736278221,0.09750722637217801
0.97,0.03,0.9654601620056581,0.034539837994341946,0.8723891319400143,0.12761086805998567
0.94,0.06,0.8301655592447086,0.16983444075529136,0.9279000679957787,0.07209993200422136
